train_id,ticker_id,t,momentum,ratio,sm_momentum,sm_ratio,class_label,happens_within,cross_threshold_from_above,cross_threshold_from_below,trending_down_and_above,trending_up_and_below,troughs,peaks
989,2,2024-12-06,100.087065,100.711178,100.452691,100.044115,,7,0,0,0,0,0,0
33,1,2024-12-09,101.269947,100.648395,100.529021,100.756378,,222,0,1,0,0,0,0
1145,3,2024-12-09,100.877003,99.997781,98.883105,99.781793,,4,0,0,0,0,0,0
572,4,2024-12-09,99.9598,99.85823,99.572572,99.886074,,9,0,0,0,0,0,0
803,5,2024-12-09,100.136197,99.477604,100.369013,100.048302,,79,0,0,0,0,0,1
211,3,2024-12-10,100.919302,100.151992,98.76735,99.631891,,6,0,0,0,0,0,0
1917,2,2024-12-10,100.320954,101.015834,100.291982,100.040696,,81,0,0,1,0,0,0
1914,1,2024-12-10,101.379464,100.99211,100.652676,100.862346,,2,0,0,0,0,0,0
310,5,2024-12-10,99.780812,99.131822,100.283907,100.040696,,81,0,0,1,0,0,0
50,4,2024-12-11,100.191094,100.048508,98.712176,99.368895,,166,1,0,0,0,0,0
1420,2,2024-12-11,100.258997,101.011447,100.341915,100.089512,,12,0,0,1,0,0,0
1036,5,2024-12-11,99.753887,99.062529,100.333227,100.089512,,12,0,0,1,0,0,0
1037,3,2024-12-11,101.432154,100.671334,98.560191,99.429094,,6,0,0,0,0,0,0
293,1,2024-12-11,101.306577,101.17293,100.817634,100.998928,,4,0,0,0,0,0,0
804,2,2024-12-12,100.146906,100.941961,100.577209,100.229493,,132,0,1,0,0,0,0
1230,3,2024-12-12,101.830774,101.177273,98.228762,99.150369,,132,1,0,0,0,0,0
1339,6,2024-12-12,98.80913,98.470382,99.367226,99.475973,,288,1,0,0,0,0,0
249,5,2024-12-13,99.418594,98.601609,100.775892,100.379225,,5,0,0,0,0,0,0
758,4,2024-12-13,100.382289,100.249368,98.180632,98.87166,,2,0,0,0,0,0,0
492,1,2024-12-13,101.06154,101.403074,100.836142,101.158649,,176,0,0,0,0,0,2
553,3,2024-12-13,101.622183,101.273584,98.138673,98.957552,,3,0,0,0,0,0,0
452,6,2024-12-13,98.667261,98.099202,99.009597,99.253967,,2,0,0,0,0,0,0
1616,1,2024-12-16,100.738594,101.272513,100.877047,101.252132,HH,4,0,0,0,0,0,0
843,4,2024-12-16,100.33906,100.269061,98.358359,98.800831,,488,0,0,0,0,4,0
1631,2,2024-12-16,99.847041,100.644037,100.818353,100.460597,,7,0,0,0,0,0,0
909,6,2024-12-16,98.378718,97.550987,98.659304,99.005308,,251,1,0,0,0,0,0
46,5,2024-12-16,98.967729,98.024382,100.803817,100.460597,,7,0,0,0,0,0,0
206,2,2024-12-17,99.799142,100.563491,100.715817,100.482912,,127,0,0,0,0,0,2
1024,6,2024-12-17,98.19287,97.057515,98.526875,98.829645,LL,3,0,0,0,0,0,0
904,3,2024-12-17,100.758315,101.013866,98.81529,98.981733,,572,0,1,0,3,0,0
540,4,2024-12-17,100.280458,100.271275,98.658132,98.802363,,654,0,1,0,3,0,0
161,5,2024-12-17,98.739671,97.595831,100.70254,100.482912,,127,0,0,0,0,0,2
1139,1,2024-12-17,100.380583,101.047166,101.079737,101.426941,,149,0,1,0,0,0,0
84,3,2024-12-18,100.030384,100.560308,99.305786,99.111765,,291,0,1,0,2,0,0
554,5,2024-12-18,98.399237,97.011128,100.335049,100.369629,,190,1,0,1,0,0,0
1461,6,2024-12-18,98.03647,96.562095,98.66832,98.771344,,383,0,0,0,0,3,0
1178,4,2024-12-18,100.397419,100.397591,98.88232,98.794019,,23,0,0,0,3,0,0
1749,1,2024-12-18,100.138588,100.873764,101.035885,101.501212,,84,0,0,0,0,0,1
1711,4,2024-12-19,100.457203,100.497006,99.288146,98.889852,,291,0,1,0,2,0,0
1521,6,2024-12-19,98.274675,96.442101,99.070483,98.847218,,463,0,1,0,2,0,0
422,1,2024-12-19,99.92465,100.684583,100.777286,101.468352,,344,1,0,2,0,0,0
239,3,2024-12-19,99.331333,100.029516,99.720545,99.248285,,289,0,1,0,1,0,0
659,3,2024-12-20,98.919094,99.623236,100.088776,99.398584,LL,272,0,1,0,0,0,0
985,1,2024-12-20,99.686277,100.432003,100.1967,101.257976,,224,1,0,1,0,0,0
1233,2,2024-12-20,100.397039,101.185327,99.741667,100.115925,,4,0,0,0,0,0,0
1602,6,2024-12-20,98.965075,96.826242,99.553209,98.995176,,246,0,1,0,1,0,0
1088,1,2024-12-23,99.530904,100.219879,99.705109,101.040083,,218,1,0,0,0,0,0
114,6,2024-12-23,99.382668,97.061516,99.680465,99.017705,,11,0,0,0,1,0,0
25,3,2024-12-23,98.626141,99.252252,100.309584,99.511186,,2,0,0,0,0,0,0
1916,5,2024-12-24,99.773646,97.264122,99.867683,100.126632,,87,0,0,0,0,1,0
1312,1,2024-12-26,99.554551,100.076273,98.747646,100.495026,,242,1,0,0,0,0,0
1612,5,2024-12-26,100.291844,97.752847,100.081118,100.217475,,134,0,1,0,0,0,0
1334,4,2024-12-26,100.133142,100.44643,100.186743,99.222636,,208,0,1,0,0,0,0
850,2,2024-12-26,100.167589,101.122771,100.086673,100.217475,HH,134,0,1,0,0,0,0
1043,4,2024-12-27,100.110391,100.44745,100.271786,99.279548,,4,0,0,0,0,0,0
1297,6,2024-12-27,100.790502,98.36213,100.459653,99.348166,,4,0,0,0,0,0,0
360,1,2024-12-27,99.56616,100.008012,98.475222,100.257667,,248,1,0,0,0,0,0
1548,3,2024-12-27,99.048246,99.081327,100.43421,99.656599,,6,0,0,0,0,0,0
1254,6,2024-12-30,100.856035,98.580218,100.590329,99.450018,,183,0,1,0,0,0,0
1415,2,2024-12-30,99.985358,100.973224,100.214628,100.303442,,9,0,0,0,0,0,0
757,4,2024-12-30,100.243744,100.563034,100.330151,99.331213,,6,0,0,0,0,0,0
638,1,2024-12-31,99.791864,100.112122,98.121578,99.820415,,4,0,0,0,0,0,0
328,4,2024-12-31,100.236231,100.590734,100.426065,99.405587,,6,0,0,0,0,0,0
133,2,2024-12-31,100.045818,101.033912,100.058497,100.248985,,138,0,0,1,0,0,1
262,6,2024-12-31,101.299252,99.203842,101.208795,99.793184,,192,0,1,0,0,0,0
888,4,2025-01-02,100.290443,100.664008,100.617049,99.533045,,134,0,1,0,0,0,0
467,6,2025-01-02,101.974103,100.158067,101.649094,100.10644,,200,0,1,0,0,0,0
111,1,2025-01-02,99.946915,100.230595,97.741695,99.479918,,187,1,0,0,0,0,0
817,2,2025-01-02,99.98657,100.979346,99.821045,100.143051,,108,1,0,0,0,0,0
274,1,2025-01-03,100.112134,100.387648,97.957626,99.38903,,683,0,0,0,0,5,0
1896,6,2025-01-03,101.858374,100.415986,101.334093,100.10018,,742,1,0,0,0,0,4
999,4,2025-01-03,100.237109,100.663533,100.583977,99.571315,,173,0,0,0,0,0,2
383,3,2025-01-03,99.876445,99.322698,100.820513,100.041189,,6,0,0,0,0,0,0
1298,5,2025-01-06,101.615845,100.096189,99.78901,100.09781,,13,0,0,0,0,0,0
1556,6,2025-01-06,101.726618,100.635314,101.146406,100.127163,,472,0,0,3,0,0,0
450,2,2025-01-07,99.123673,99.87917,99.69263,100.034459,,5,0,0,0,0,0,0
991,5,2025-01-07,101.86727,100.670964,99.691912,100.034459,LH,5,0,0,0,0,0,0
163,4,2025-01-07,99.80227,100.365836,100.441646,99.598749,,94,0,0,1,0,0,0
1606,1,2025-01-07,100.075216,100.403516,98.373368,99.248324,,34,0,0,0,4,0,0
681,3,2025-01-08,101.518666,100.785652,100.621821,100.133472,,14,0,0,2,0,0,0
529,3,2025-01-10,101.855261,101.256619,100.519214,100.139373,,28,0,0,2,0,0,0
314,6,2025-01-10,100.844021,100.577982,100.920564,100.286937,,28,0,0,2,0,0,0
1182,1,2025-01-10,100.023609,100.379715,99.182652,99.396135,,339,0,1,0,2,0,0
143,5,2025-01-10,101.095539,100.508391,99.552365,99.913431,,5,0,0,0,0,0,0
1063,2,2025-01-13,98.958077,99.145257,99.346871,99.780135,,107,1,0,0,0,0,0
1601,6,2025-01-13,100.789298,100.683745,101.23959,100.519158,LH,137,0,1,0,0,0,0
1618,4,2025-01-13,99.354978,99.87433,101.029509,100.042438,HL,158,0,1,0,0,0,0
1519,1,2025-01-13,100.006994,100.36851,99.297942,99.381364,,29,0,0,0,2,0,0
571,3,2025-01-13,101.91301,101.561896,100.409432,100.133009,,165,1,0,1,0,0,0
1332,5,2025-01-13,100.915986,100.529549,99.350398,99.780135,,107,1,0,0,0,0,0
1394,1,2025-01-14,100.060271,100.42441,99.483968,99.409804,HL,32,0,0,0,2,0,0
40,4,2025-01-14,99.284169,99.733268,101.198449,100.212298,,6,0,0,0,0,0,0
768,3,2025-01-14,101.73052,101.690337,100.382899,100.156694,,16,0,0,1,0,0,0
1559,2,2025-01-14,98.976461,98.966688,99.267347,99.688034,,3,0,0,0,0,0,0
432,6,2025-01-15,100.569288,100.737091,101.105997,100.667916,,24,0,0,0,0,0,0
1400,5,2025-01-15,100.13016,99.963083,99.316471,99.647483,,146,0,0,0,0,2,0
1005,1,2025-01-15,100.084814,100.461216,99.682649,99.460159,,267,0,1,0,1,0,0
578,3,2025-01-15,101.349896,101.639741,100.442373,100.218935,,16,0,0,1,0,0,0
27,2,2025-01-15,99.019765,98.817799,99.312522,99.647483,,146,0,0,0,0,2,0
1317,4,2025-01-15,99.211953,99.581715,101.248069,100.340347,,8,0,0,0,0,0,0
730,6,2025-01-16,100.368203,100.634456,100.91588,100.674098,,200,1,0,2,0,0,0
1435,2,2025-01-16,98.896651,98.504688,99.421118,99.640378,,168,0,0,0,2,0,0
213,4,2025-01-16,99.187067,99.455954,101.149002,100.402115,,240,0,0,0,0,0,3
289,3,2025-01-16,101.323874,101.810158,100.314165,100.197173,,80,0,0,1,0,0,1
677,5,2025-01-16,100.119088,99.976717,99.423733,99.640378,,168,0,0,0,2,0,0
1610,3,2025-01-17,101.336235,102.006963,100.214571,100.177934,,22,0,0,1,0,0,0
1543,1,2025-01-17,99.922839,100.33287,100.335974,99.726238,,204,0,1,0,0,0,0
978,6,2025-01-17,100.218308,100.547453,100.498371,100.555238,HL,251,1,0,1,0,0,0
532,5,2025-01-17,100.150704,100.033152,99.544416,99.648827,,172,0,1,0,1,0,0
776,2,2025-01-17,99.013716,98.417755,99.543301,99.648827,,172,0,1,0,1,0,0
1554,3,2025-01-21,101.080405,101.997479,100.268183,100.222869,,24,0,0,1,0,0,0
1640,5,2025-01-21,99.891264,99.789232,99.578057,99.626519,,9,0,0,0,1,0,0
1452,2,2025-01-21,99.176066,98.399667,99.577359,99.626519,LL,9,0,0,0,1,0,0
107,6,2025-01-21,100.119995,100.486323,100.300759,100.505167,,27,0,0,1,0,0,0
174,1,2025-01-21,99.819198,100.215994,100.554838,99.859544,,202,0,1,0,0,0,0
1027,5,2025-01-22,99.539159,99.39904,99.5361,99.571396,,17,0,0,0,1,0,0
580,6,2025-01-22,100.022157,100.406789,100.276685,100.520696,,33,0,0,1,0,0,0
769,4,2025-01-22,99.518362,99.391075,101.225868,100.72081,,18,0,0,0,0,0,0
414,4,2025-01-23,99.581878,99.373054,101.198694,100.815217,,14,0,0,0,0,0,0
728,2,2025-01-23,99.329706,98.273888,99.642511,99.582698,,61,0,0,0,1,1,0
1345,3,2025-01-23,100.128079,101.499618,100.462011,100.380405,,9,0,0,0,0,0,0
612,1,2025-01-23,99.691076,100.004374,100.775629,100.067101,,4,0,0,0,0,0,0
86,4,2025-01-24,99.56503,99.303713,101.158185,100.900976,,18,0,0,0,0,0,0
925,1,2025-01-24,99.708147,99.966441,100.807042,100.149852,,4,0,0,0,0,0,0
271,5,2025-01-24,99.225578,98.819804,99.656674,99.559669,,21,0,0,0,1,0,0
216,3,2025-01-24,99.714957,101.198698,100.535161,100.456141,,108,0,1,0,0,0,0
1272,3,2025-01-27,99.140238,100.716178,100.959698,100.705633,,5,0,0,0,0,0,0
827,2,2025-01-27,99.481078,98.180285,99.558577,99.485267,,11,0,0,0,0,0,0
1434,1,2025-01-27,99.869069,100.075396,100.705619,100.172307,,168,0,0,0,0,0,2
1160,5,2025-01-27,99.510908,98.970501,99.559505,99.485267,,11,0,0,0,0,0,0
59,4,2025-01-28,99.735769,99.327963,100.583346,100.818216,,209,1,0,2,0,0,0
1869,5,2025-01-28,99.611638,98.983176,99.833215,99.577529,,30,0,0,0,1,0,0
860,2,2025-01-28,99.537857,98.141014,99.835688,99.577529,,30,0,0,0,1,0,0
344,3,2025-01-29,99.393703,100.671647,100.790819,100.800908,HH,437,1,0,0,0,0,3
1294,4,2025-01-29,99.802319,99.341683,99.89819,100.542346,,388,2,0,0,0,0,0
55,2,2025-01-29,99.663908,98.183753,100.108957,99.691581,,127,0,1,0,0,0,0
218,1,2025-01-29,100.365771,100.569339,100.540685,100.207301,,18,0,0,2,0,0,0
1573,5,2025-01-29,100.066887,99.384271,100.103129,99.691581,,127,0,1,0,0,0,0
1388,6,2025-01-30,98.79992,98.804215,99.355496,99.894596,,508,0,1,0,0,3,0
1046,5,2025-01-30,100.370768,99.71524,100.139366,99.718507,,7,0,0,0,0,0,0
722,4,2025-01-30,99.902579,99.389559,99.767449,100.472139,,2,0,0,0,0,0,0
1062,6,2025-01-31,99.283372,99.081632,99.609364,99.960271,,341,0,1,0,1,0,0
1797,2,2025-01-31,100.243862,98.679241,100.26284,99.786152,,7,0,0,0,0,0,0
81,5,2025-01-31,100.319425,99.732487,100.255123,99.786152,,7,0,0,0,0,0,0
818,4,2025-01-31,100.117991,99.536953,99.382362,100.269494,,205,1,0,0,0,0,0
1068,3,2025-01-31,99.965298,100.987973,100.262195,100.670215,,236,1,0,1,0,0,0
